Fecha;Sitio;Profundidad;pH;Clorofila (µg/L);Ficocianina (µg/L);Turbidez (NTU);Oxígeno disuelto (mg/L);Temperatura (°C);Conductividad (µS/cm)
16/02/2021;Centro-Weiss G;50;8.049158805;0.942670909;-0.081533434;1.390455762;5.998578603;20.8;446.8
16/02/2021;Centro-Weiss G;51;8.046033906;0.77842686;-0.060580224;1.395999661;5.992109457;20.8;446.8
16/02/2021;Centro-Weiss G;52;8.045568057;0.697854806;-0.042332683;1.395370707;5.989713924;20.8;446.8
16/02/2021;Centro-Weiss G;53;8.04676224;0.725533719;-0.019106674;1.391261748;5.985564961;20.8;446.8
16/02/2021;Centro-Weiss G;54;8.051026764;0.742381831;0.007910432;1.388746911;5.982663253;20.8;446.8
16/02/2021;Centro-Weiss G;55;8.047112723;0.772118763;0.012543762;1.388801038;5.960558997;20.8;446.8
16/02/2021;Centro-Weiss G;56;8.04055016;0.838357878;0.002556046;1.376375426;5.916791339;20.8;446.8
16/02/2021;Centro-Weiss G;57;8.028871256;0.906770883;-0.004706804;1.353351069;5.868677164;20.8;446.8
16/02/2021;Centro-Weiss G;58;8.006153447;0.941203488;-0.000395706;1.33933392;5.833796167;20.8;446.7995724
16/02/2021;Centro-Weiss G;59;7.980902832;0.962989209;0.002720195;1.338209432;5.833817631;20.8;446.7957047
16/02/2021;Centro-Weiss G;60;7.956428685;0.907363553;-0.012974086;1.342850304;5.8257258;20.8;446.8392034
16/02/2021;Centro-Weiss G;61;7.930921186;0.810358575;-0.037278531;1.355109592;5.821107953;20.8;446.8963746
16/02/2021;Centro-Weiss G;62;7.912597936;0.773352907;-0.033572666;1.356305956;5.807935138;20.8;446.9012502
16/02/2021;Centro-Weiss G;63;7.897174927;0.695755308;-0.003192211;1.353629015;5.776003329;20.8;446.8971936
16/02/2021;Centro-Weiss G;64;7.884708682;0.626910115;-0.00277221;1.354568296;5.747674335;20.80152879;446.9032506
16/02/2021;Centro-Weiss G;65;7.876883624;0.607931949;-0.029239419;1.358178467;5.678910662;20.79382436;446.9637526
16/02/2021;Centro-Weiss G;66;7.869667401;0.653473425;-0.036313429;1.345184855;5.565329838;20.75895909;447.0051976
16/02/2021;Centro-Weiss G;67;7.863114401;0.730029035;-0.039428983;1.339425958;5.479777266;20.72755259;447.0000981
16/02/2021;Centro-Weiss G;68;7.856970132;0.737230702;-0.0472241;1.351796596;5.424370742;20.70141696;446.9985778
16/02/2021;Centro-Weiss G;69;7.846431233;0.702378119;-0.03641239;1.352577881;5.416495618;20.69842867;446.9986169
16/02/2021;Centro-Weiss G;70;7.834629546;0.616697483;-0.037544723;1.350975906;5.410360697;20.7;446.9995744
16/02/2021;Centro-Weiss G;71;7.831768969;0.570047045;-0.040358899;1.348284044;5.401563844;20.7;446.9997443
16/02/2021;Centro-Weiss G;72;7.836381598;0.69277242;-0.032753219;1.346884608;5.388454325;20.7;446.9964073
16/02/2021;Centro-Weiss G;73;7.836132197;0.719084036;-0.044389124;1.347739256;5.367702239;20.7;447.0236331
16/02/2021;Centro-Weiss G;74;7.840468411;0.619400579;-0.046430813;1.352123616;5.351740461;20.7;447.0810551
16/02/2021;Centro-Weiss G;75;7.836018833;0.590679179;-0.063526663;1.3551997;5.308426132;20.7;447.1492504
16/02/2021;Centro-Weiss G;76;7.815155233;0.611057507;-0.078097647;1.358984567;5.265543428;20.7;447.1959923
16/02/2021;Centro-Weiss G;77;7.785649595;0.640667065;-0.076743204;1.359006666;5.245049419;20.7;447.2040667
16/02/2021;Centro-Weiss G;78;7.741194468;0.703335973;-0.102007094;1.357743078;5.235039262;20.7;447.2603939
16/02/2021;Centro-Weiss G;79;7.679655914;0.750039098;-0.072114863;1.349556605;4.879705661;20.7;447.3328456
16/02/2021;Centro-Weiss G;80;7.625171042;0.831168954;-0.041716746;1.336397843;4.418761697;20.70043193;447.390341
16/02/2021;Centro-Weiss G;81;7.570984856;0.800859922;-0.075385293;1.335097998;4.258383346;20.70572426;447.4059052
16/02/2021;Centro-Weiss G;82;7.521914774;0.774638184;-0.108235024;1.325318804;3.811317942;20.66715582;447.3862541
16/02/2021;Centro-Weiss G;83;7.480288643;0.719545459;-0.101026128;1.291417579;3.207187314;20.60621888;447.3346802
16/02/2021;Centro-Weiss G;84;7.443156029;0.62618619;-0.08132738;1.27976481;2.828818738;20.5913221;447.2993256
16/02/2021;Centro-Weiss G;85;7.413424502;0.536016437;-0.047191944;1.275401525;2.529077411;20.56082403;447.249595
16/02/2021;Centro-Weiss G;86;7.390644506;0.540757808;-0.015671807;1.262033497;2.25416599;20.51712089;447.1678848
16/02/2021;Santiago Atitlán;0;8.671973595;2.390000371;0.099999753;14.38804559;7.570000124;21.10007261;447.8001452
16/02/2021;Santiago Atitlán;1;8.572810819;2.390684377;0.099278283;14.3963686;7.570448445;21.10365591;447.8081669
16/02/2021;Santiago Atitlán;2;8.490996176;2.414105157;0.108880753;14.39492598;7.561467373;21.04850515;447.6616038
16/02/2021;Santiago Atitlán;3;8.425028943;2.61098164;0.107455102;14.38448834;7.53579642;20.99735241;447.3872917
16/02/2021;Santiago Atitlán;4;8.37524408;2.579010019;0.087825484;14.3648514;7.528103394;21;447.472167
16/02/2021;Santiago Atitlán;5;8.348319407;2.87560421;0.008773446;14.33387353;7.501075067;21;448.1980273
16/02/2021;Santiago Atitlán;6;8.32997417;2.865525495;-0.008907501;14.29464403;7.487170854;21.00203573;448.5193183
16/02/2021;Santiago Atitlán;7;8.318530549;3.08679192;-0.001210663;14.25735515;7.471366936;20.94625032;448.529811
16/02/2021;Santiago Atitlán;8;8.305904301;3.17756216;0.004361895;14.2223721;7.448489155;20.8983966;448.6046502
16/02/2021;Santiago Atitlán;9;8.286789551;3.273628234;-0.006624945;14.19085394;7.435210305;20.9;448.595979
16/02/2021;Santiago Atitlán;10;8.261909389;3.12713023;-0.002606732;14.16029259;7.406595469;20.9;448.6555632
16/02/2021;Santiago Atitlán;11;8.22824776;3.104403082;0.015100323;14.13086286;7.383919544;20.9;448.702647
16/02/2021;Santiago Atitlán;12;8.199881353;3.000446409;0.031186394;14.10614385;7.371873056;20.9;448.704339
16/02/2021;Santiago Atitlán;13;8.175415458;3.030579343;0.064653924;14.06455542;7.333035914;20.9;448.6270338
16/02/2021;Santiago Atitlán;14;8.153248705;3.059935122;0.058673313;14.01473523;7.295311326;20.90477805;448.5116501
16/02/2021;Santiago Atitlán;15;8.133612754;2.740647602;0.069097649;13.96246793;6.840217741;20.83755866;447.7616524
16/02/2021;Santiago Atitlán;16;8.11850146;2.418198467;0.10129791;13.92653352;6.701465983;20.79929615;447.1610335
16/02/2021;Santiago Atitlán;17;8.101820229;2.267179686;0.110206496;13.91217524;6.629940155;20.8;447.4228141
16/02/2021;Santiago Atitlán;18;8.084243904;2.145085622;0.086230467;13.92001905;6.598957588;20.80507446;447.5465044
16/02/2021;Santiago Atitlán;19;8.065183619;1.979182626;0.077957407;13.9360587;6.565025165;20.72169137;447.6031773
16/02/2021;Santiago Atitlán;20;8.049763167;2.051382946;0.061958694;13.94499747;6.546832747;20.69945955;447.6873899
16/02/2021;Santiago Atitlán;21;8.035566005;1.990545965;0.046677495;13.95502942;6.491633173;20.7;447.8871209
16/02/2021;Santiago Atitlán;22;8.021965042;1.627320224;0.042618048;13.96627801;6.445234605;20.7;448.1010651
16/02/2021;Santiago Atitlán;23;8.011765915;1.579736674;0.042759844;13.99062549;6.426390988;20.7;448.204193
16/02/2021;Santiago Atitlán;24;8.001319724;1.53917665;0.038731301;14.02349913;6.420200533;20.7;448.1985623
16/02/2021;Santiago Atitlán;25;7.987902224;1.679291948;0.055471276;14.06640876;6.406550464;20.7;448.3113236
16/02/2021;Santiago Atitlán;26;7.972334693;1.479420817;0.050198013;14.1171166;6.400205701;20.7;448.3981731
16/02/2021;Santiago Atitlán;27;7.955530438;1.404660535;0.051236422;14.16771414;6.393430493;20.70205329;448.4798348
16/02/2021;Santiago Atitlán;28;7.943028825;1.31610974;0.035406999;14.20941097;6.380117339;20.64962378;448.6505201
16/02/2021;Santiago Atitlán;29;7.935337535;1.183827762;0.00988936;14.23708328;6.378943006;20.59746115;448.7682391
16/02/2021;Santiago Atitlán;30;7.932193211;0.987510346;-0.050900545;14.25134478;6.37030399;20.6;448.8926143
16/02/2021;Santiago Atitlán;31;7.940775201;0.972587042;-0.050841938;14.25155711;6.36338309;20.6;448.9668758
16/02/2021;Santiago Atitlán;32;7.943254346;1.550566668;0.01389773;14.24898636;6.341789749;20.6;449.0991662
16/02/2021;Santiago Atitlán;33;7.940476785;1.360586018;0.050937944;14.24917199;6.332551266;20.6;449.0628668
16/02/2021;Santiago Atitlán;34;7.925131613;1.348379035;0.06136599;14.26197736;6.319090315;20.6;448.9846201
16/02/2021;Santiago Atitlán;35;7.902090927;1.496057473;0.079521013;14.28377064;6.317817298;20.6;448.8963698
16/02/2021;Santiago Atitlán;36;7.872220428;1.529081918;0.082562898;14.31551342;6.311998696;20.6;448.8840618
16/02/2021;Santiago Atitlán;37;7.841210008;1.393575386;0.06695725;14.33743688;6.269362071;20.6;449.2880288
16/02/2021;Santiago Atitlán;38;7.815839508;1.30284146;0.025008161;14.34649919;6.242211434;20.6;449.4813652
16/02/2021;Santiago Atitlán;39;7.79412245;1.066573348;-0.029143975;14.34203755;6.190170552;20.6;449.9830392
16/02/2021;Santiago Atitlán;40;7.773315345;0.936351453;-0.055141427;14.33422834;6.160950567;20.6;450.2873613
16/02/2021;Santiago Atitlán;41;7.750693798;0.902272208;-0.053600899;14.33044172;6.12212839;20.60395751;450.8165501
16/02/2021;Santiago Atitlán;42;7.728293381;0.903529255;-0.019013405;14.33833546;5.831006243;20.51126659;452.0774061
16/02/2021;Santiago Atitlán;43;7.708449623;0.812320169;-0.032666879;14.35629456;5.804795601;20.49996157;452.0970211
16/02/2021;Santiago Atitlán;44;7.692711417;0.803193538;-0.044362412;14.3853321;5.770947155;20.5;452.1559986
16/02/2021;Santiago Atitlán;45;7.680437774;0.853198474;-0.050010554;14.30190914;5.741400499;20.5;452.197779
16/02/2021;Santiago Atitlán;46;7.671747537;0.793804447;-0.026112748;13.85329212;5.622902775;20.5;452.3075504
16/02/2021;Santiago Atitlán;47;7.667020621;0.869940421;0.005747895;13.99843044;5.536251325;20.5;452.4021481
16/02/2021;WP;0;8.743996414;0.786157465;-0.074001181;0.469531545;7.739712114;22.36152985;452.1819757
16/02/2021;WP;1;8.728285541;0.804250449;-0.082124136;0.469645092;7.711444405;22.27849453;455.1996269
16/02/2021;WP;2;8.718551105;0.885317326;-0.06645189;0.475353195;7.714376708;22.18889834;454.9981483
16/02/2021;WP;3;8.717455596;1.246371508;-0.026501474;0.487687455;7.728959647;22.06717934;454.5225768
16/02/2021;WP;4;8.706827174;1.627788956;-0.000281266;0.496256307;7.740131325;21.95467753;454.0064705
16/02/2021;WP;5;8.698708658;1.984553221;0.020562361;0.507061506;7.751682208;21.81822522;452.7329086
16/02/2021;WP;6;8.682869765;2.309801652;0.046369017;0.521413522;7.770394671;21.64888396;450.8288522
16/02/2021;WP;7;8.655223274;2.738821214;0.076069168;0.508648081;7.76649057;21.4238852;449.1093443
16/02/2021;WP;8;8.641696572;3.306232273;0.115726524;0.466909361;7.733366894;21.21279214;447.7347456
16/02/2021;WP;9;8.593500108;3.6048088;0.12348199;0.462323515;7.699000579;21.1950134;447.5194801
16/02/2021;WP;10;8.453781892;3.765188271;0.121413187;0.471083682;7.671521508;21.2;447.4914623
16/02/2021;WP;11;8.299007478;3.994368436;0.115516716;0.479689225;7.650414007;21.2;447.4992855
16/02/2021;WP;12;8.241116538;4.159682698;0.114393531;0.480331356;7.632947445;21.202467;447.55333
16/02/2021;WP;13;8.237131692;4.23434426;0.117565231;0.474597983;7.635873941;21.19170506;447.6239578
16/02/2021;WP;14;8.218972613;4.451821783;0.123873927;0.479319169;7.587688629;21.12895763;447.6865858
16/02/2021;WP;15;8.188805749;4.768490137;0.140698604;0.492053807;7.440755695;21.09649582;447.6734801
16/02/2021;WP;16;8.191813508;4.726059694;0.156356639;0.493009192;7.374492962;21.1;447.6140417
16/02/2021;WP;17;8.202994611;4.302585323;0.166620099;0.482601852;7.373785197;21.10000197;447.5525476
16/02/2021;WP;18;8.182126495;4.176537603;0.171251535;0.479766472;7.360223977;21.10415986;447.4955737
16/02/2021;WP;19;8.155888072;4.193351221;0.145895099;0.468792079;7.337700385;21.07354384;447.3913499
16/02/2021;WP;20;8.131948927;4.204252069;0.118295101;0.459342294;7.286496428;21.01112871;447.3052197
16/02/2021;WP;21;8.136329465;4.309575429;0.195591642;0.452363407;7.077379502;20.99695621;447.5363184
16/02/2021;WP;22;8.164739221;4.342756041;0.256315174;0.455044965;6.930408322;21;447.722691
16/02/2021;WP;23;8.16343688;4.174589657;0.23909843;0.477894826;6.934771735;21;447.6453015
16/02/2021;WP;24;8.123603189;3.970099099;0.242350158;0.493639757;6.929730468;21;447.5953272
16/02/2021;WP;25;8.136435844;3.902630541;0.218380947;0.483097162;6.926219085;21.00210741;447.5996715
16/02/2021;WP;26;8.162354132;3.906017867;0.189500542;0.463780741;6.917400856;20.99599817;447.6032885
16/02/2021;WP;27;8.136940714;4.008775682;0.192527379;0.454935597;6.902767412;20.9366096;447.5931836
16/02/2021;WP;28;8.118522715;4.188098365;0.203346158;0.44035408;6.877770479;20.8956197;447.5297279
16/02/2021;WP;29;8.104384427;4.485204027;0.208567627;0.430635394;6.852659299;20.89993281;447.4938867
16/02/2021;WP;30;8.077601223;4.600321825;0.195420128;0.420263131;6.812051458;20.9;447.4994685
16/02/2021;WP;31;8.086757103;4.483694184;0.199111307;0.416745837;6.784432007;20.9;447.5020123
16/02/2021;WP;32;8.122675558;4.657774275;0.205554854;0.413825162;6.721867849;20.9;447.4857614
16/02/2021;WP;33;8.114931206;4.881396963;0.187424584;0.421461098;6.625761921;20.9;447.4770985
16/02/2021;WP;34;8.093893482;4.695333365;0.180340831;0.422896686;6.606617203;20.9;447.4434089
16/02/2021;WP;35;8.078418989;4.572583779;0.167383673;0.412715206;6.61049676;20.9;447.3993978
16/02/2021;WP;36;8.072484932;4.569568777;0.153514659;0.407296089;6.605583739;20.9;447.3793216
16/02/2021;WP;37;8.072086398;4.35264389;0.168284451;0.390458715;6.578494357;20.90039345;447.3084672
16/02/2021;WP;38;8.036902634;4.176529343;0.177861923;0.373924638;6.548254976;20.9009026;447.2345597
16/02/2021;WP;39;7.991534808;3.814590222;0.170528591;0.361541379;6.482413186;20.85026695;447.1976858
16/02/2021;WP;40;7.992196286;3.392032726;0.145439807;0.344985195;6.405772616;20.79823248;447.2002565
16/02/2021;WP;41;8.024525605;3.351222833;0.135747685;0.346922739;6.349653401;20.79987153;447.1478642
16/02/2021;WP;42;8.023912746;3.260476501;0.14324972;0.368089852;6.298173238;20.8;447.0996981
16/02/2021;WP;43;8.001461522;2.99641983;0.117355429;0.360058854;6.236219697;20.8;447.1027899
16/02/2021;WP;44;7.986024201;2.314252731;0.099112629;0.323284127;6.020937017;20.8;447.0699996
16/02/2021;WP;45;7.993043881;1.771496006;0.124088231;0.320254594;5.899601563;20.8;446.9900305
16/02/2021;WP;46;8.012275494;1.673195128;0.117172698;0.325395059;5.913106709;20.8;446.9181414
16/02/2021;WP;47;8.007095769;1.631114788;0.092605642;0.313460788;5.920675703;20.8;446.8821409
16/02/2021;WP;48;7.994722139;1.618732801;0.07543304;0.306406973;5.917779913;20.8;446.8672905
16/02/2021;WP;49;7.989116097;1.676121742;0.076437236;0.326613919;5.906481088;20.8;446.8946197
16/02/2021;WP;50;7.975112813;1.725938362;0.083137617;0.335907426;5.891244227;20.8;446.9023418
16/02/2021;WP;51;7.968815963;1.834132489;0.07599757;0.334737794;5.880308418;20.8;446.905947
16/02/2021;WP;52;7.966012863;1.842158281;0.0630142;0.33514311;5.879731451;20.8;446.8741813
16/02/2021;WP;53;7.954119428;1.617590828;0.055547033;0.325345563;5.886454486;20.8;446.8097201
16/02/2021;WP;54;7.970521383;1.399256948;0.043134818;0.3013843;5.892070879;20.8;446.7960337
16/02/2021;WP;55;7.974534923;1.21721638;0.013873231;0.284799765;5.87623492;20.8;446.8
16/02/2021;WP;56;7.977110431;1.022661679;-0.009198878;0.269693146;5.838379139;20.8;446.7999952
16/02/2021;WP;57;7.961877862;0.956102749;-0.003165935;0.25552426;5.824041032;20.8;446.7904701
16/02/2021;WP;58;7.933753326;0.941417327;0.00887272;0.241574567;5.776252026;20.8;446.8258022
16/02/2021;WP;59;7.926529241;0.856446562;0.03843229;0.257835127;5.609397202;20.8;446.9180605
16/02/2021;WP;60;7.923587975;0.840822875;0.055122899;0.273220426;5.52923972;20.8;446.9081214
16/02/2021;WP;61;7.948835569;0.827589945;0.032531406;0.284774185;5.539296525;20.8;446.9174684
16/02/2021;WP;62;7.935484167;0.749201229;0.010989614;0.285146338;5.534935363;20.80003623;446.9265492
16/02/2021;WP;63;7.917913099;0.696192007;0.015893181;0.266360954;5.529665853;20.80458545;446.8996762
16/02/2021;WP;64;7.925445262;0.753369918;0.050091094;0.227744857;5.535043663;20.7776618;446.9040563
16/02/2021;WP;65;7.919809511;0.829541474;0.070136194;0.189204949;5.54053517;20.7144177;446.8847578
16/02/2021;WP;66;7.910265733;0.808531916;0.059069469;0.182114464;5.538279854;20.69766858;446.8196727
16/02/2021;WP;67;7.917631782;0.801612256;0.041942736;0.194685378;5.530246246;20.7;446.7942709
16/02/2021;WP;68;7.948876292;0.820683704;0.032001079;0.19739761;5.521961468;20.7;446.7998641
16/02/2021;WP;69;7.944435286;0.822414006;0.023040175;0.209156442;5.520771265;20.7;446.7999913
16/02/2021;WP;70;7.896609417;0.766159284;0.015451752;0.233608999;5.528655551;20.7;446.7954568
16/02/2021;WP;71;7.889060707;0.766923789;0.01629478;0.233091416;5.529213832;20.7;446.8101086
16/02/2021;WP;72;7.894183994;0.839569654;0.023623372;0.224006832;5.513715558;20.7;446.8725693
16/02/2021;WP;73;7.880968042;0.754557275;0.035741127;0.304928897;5.487055317;20.7;446.9106085
16/02/2021;WP;74;7.855340802;0.653934426;0.043400909;0.480629965;5.453996106;20.7;446.9652467
16/02/2021;WP;75;7.834309257;0.64154066;0.037416792;0.617837737;5.420831844;20.7;447.0066511
16/02/2021;WP;76;7.80050592;0.74869171;0.031173463;0.771835909;5.358102614;20.7;447.0556272
16/02/2021;WP;77;7.706038855;0.867784405;0.032245671;0.969260522;5.268431157;20.7;447.1087987
16/02/2021;WP;78;7.605011635;0.838014541;0.031651629;1.619415071;4.960744146;20.7;447.2208523
16/02/2021;WP;79;7.553841096;0.783686005;0.024088916;2.090697356;4.782230742;20.7;447.3402227
16/02/2021;WP;80;7.495402649;0.594567345;0.006220507;2.14038849;4.564370238;20.7;447.3964022
16/02/2021;WP;81;7.453094093;0.318500683;-0.006827358;2.164623064;3.962122058;20.70239645;447.4687267
16/02/2021;WP;82;7.466884576;0.271995;-0.009325458;2.088770055;3.479326582;20.69170361;447.4683129
16/02/2021;WP;83;7.455563739;0.455207129;0.020514575;1.469082196;2.360541103;20.5701524;447.2888334
16/02/2021;WP;84;7.433411584;0.567731464;0.037711147;1.013880015;1.725384095;20.49105878;447.1962813
16/02/2021;WP;85;7.390999565;0.54927547;0.015191784;0.944707237;1.679469877;20.49352752;447.1153382
16/02/2021;WP;86;7.368560337;0.455465854;-0.013364041;0.794561086;1.3646426;20.50056028;446.8476799
16/02/2021;San Buenaventura;0;8.844125677;1.069634234;-0.219959311;-0.13;7.740559798;23.2;469.9120097
16/02/2021;San Buenaventura;1;8.869709059;1.065055529;-0.22822227;-0.13076208;7.722332071;23.20202058;469.3932829
16/02/2021;San Buenaventura;2;8.83974527;1.127073073;-0.204808741;-0.098975623;7.685401954;22.95953613;466.1669421
16/02/2021;San Buenaventura;3;8.797338408;1.371446817;-0.23;-0.048610312;7.67;22.55659991;461.9062807
16/02/2021;San Buenaventura;4;8.77893863;1.522429406;-0.206189284;-0.055382849;7.669956359;22.26780131;459.2230774
16/02/2021;San Buenaventura;5;8.776334014;2.046032514;-0.179856222;-0.029233613;7.690257634;21.74318822;454.0665866
16/02/2021;San Buenaventura;6;8.774308243;2.256690427;-0.171344288;-0.028523181;7.69;21.69905687;453.3141236
16/02/2021;San Buenaventura;7;8.773415993;2.969120936;-0.143965731;-0.029867806;7.679948454;21.44292269;450.9287309
16/02/2021;San Buenaventura;8;8.7132257;3.929909456;-0.067289865;-0.039670077;7.669686733;21.28261947;449.0727162
16/02/2021;San Buenaventura;9;8.594990703;4.003929779;-0.060008715;-0.043487427;7.667919213;21.20220479;448.9798789
16/02/2021;San Buenaventura;10;8.530683061;4.082716969;-0.049714397;-0.039207249;7.638247038;21.2;448.9
16/02/2021;San Buenaventura;11;8.528605387;4.077157355;-0.04;-0.030275316;7.584194444;21.2;448.9
16/02/2021;San Buenaventura;12;8.496314744;4.009055407;-0.020862575;-0.03906672;7.52851304;21.1732791;448.8838812
16/03/2021;Centro-Weiss G;0;8.721442834;1.576654854;0.044711357;0.218882658;7.460005093;21.3;452.7147427
16/03/2021;Centro-Weiss G;1;8.708786424;1.506311018;0.009756295;0.228309802;7.460161137;21.3;452.7654818
